0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.2438342486270594,0.9967112089332181,3305774,10015,10872,7573,{'canny_lower': 24, 'canny_upper': 151, 'cc_area': 6231, 'closing_kernel_size': 5, 'distance_resolution': 9, 'hough_lines_treshold': 147, 'max_line_gap': 7, 'meters_around_line': 3, 'min_line_length': 30, 'opening_kernel_size': 3, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 1}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9847021943573667,0.48094289779841715,16966929,15950,8806805,244,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9428072566220935,0.27426007622195925,16146528,23482,11718180,1343,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9884245634687071,0.7892298350689586,1643596,15291,346421,177,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.02383869276644368,6777427,10043,6615862,7,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.05037133538348626,8371408,63794,7949729,26,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9973444248920172,0.2180430948167178,3029181,31255,2368689,83,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.03827159958281612,3227354,18238,3103838,0,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.03639014884151448,3999489,16661,3853947,9,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9995380528929437,0.8087206476021389,47313,8659,9050,4,{'canny_lower': 39, 'canny_upper': 165, 'cc_area': 6279, 'closing_kernel_size': 1, 'distance_resolution': 4, 'hough_lines_treshold': 79, 'max_line_gap': 20, 'meters_around_line': 6, 'min_line_length': 5, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.47474630752132485,3305774,10015,1736370,4,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9993412384716732,0.18039082837367237,3619031,78936,2966191,52,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.43734948241862315,6931084,7395,3899778,6,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9994506065600547,0.01234183033180658,3627987,67347,3583211,37,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9996827252233448,0.02235392051672147,8897947,59885,8699043,19,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.9975235869622086,0.3978656837265897,11446476,57341,6892316,142,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9873981191222571,0.15354293048553458,16966929,15950,14361777,201,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9783664083127502,0.10373734836368542,16146528,23482,14471530,508,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9957491334772088,0.5794246274631966,1643596,15291,691256,65,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.020190995786454113,6777427,10043,6640584,7,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9995924381603286,0.029402700238717272,8371408,63794,8125266,26,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9973444248920172,0.03162405944048907,3029181,31255,2933386,83,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.02389728551624648,3227354,18238,3150229,0,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9981993877918492,0.027365996005989768,3999489,16661,3890039,30,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9986141586788313,0.7044364128252277,47313,8659,13984,12,{'canny_lower': 21, 'canny_upper': 164, 'cc_area': 6130, 'closing_kernel_size': 1, 'distance_resolution': 2, 'hough_lines_treshold': 42, 'max_line_gap': 21, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.9985022466300549,0.5897547745248163,3305774,10015,1356178,15,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9990878686530861,0.2152932649651247,3619031,78936,2839878,72,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5221183295426806,6931084,7395,3312238,6,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9994506065600547,0.11568315983491673,3627987,67347,3208290,37,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
4,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6163_472_height_filtered.laz,0.9994322451365116,0.22726467127754302,8897947,59885,6875758,34,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
5,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_473_height_filtered.laz,0.970457438830854,0.505288527228817,11446476,57341,5662703,1694,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
6,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_474_height_filtered.laz,0.9996865203761756,0.4337054159889512,16966929,15950,9608280,5,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
7,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6167_475_height_filtered.laz,0.9474065241461544,0.26950363570422076,16146528,23482,11794980,1235,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
8,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6168_458_height_filtered.laz,0.9939833889215879,0.706789868069769,1643596,15291,481919,92,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
9,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6204_505_height_filtered.laz,0.9993029971124167,0.022412192709711176,6777427,10043,6625530,7,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
10,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6205_513_height_filtered.laz,0.9976643571495752,0.051968677192653856,8371408,63794,7936357,149,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
11,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6211_474_height_filtered.laz,0.9962246040633499,0.24142499243194782,3029181,31255,2297861,118,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
12,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6219_494_height_filtered.laz,1.0,0.08182430560762777,3227354,18238,2963278,0,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
13,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6220_495_height_filtered.laz,0.9994598163375548,0.10197027670284875,3999489,16661,3591660,9,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
14,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6221_452_height_filtered.laz,0.9978057512414829,0.7478916999556147,47313,8659,11928,19,{'canny_lower': 22, 'canny_upper': 171, 'cc_area': 5709, 'closing_kernel_size': 1, 'distance_resolution': 3, 'hough_lines_treshold': 84, 'max_line_gap': 19, 'meters_around_line': 6, 'min_line_length': 6, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 5}
0,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6134_518_height_filtered.laz,0.999600599101348,0.6743449491707539,3305774,10015,1076542,4,{'canny_lower': 30, 'canny_upper': 166, 'cc_area': 5508, 'closing_kernel_size': 1, 'distance_resolution': 6, 'hough_lines_treshold': 92, 'max_line_gap': 4, 'meters_around_line': 7, 'min_line_length': 3, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
1,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6146_468_height_filtered.laz,0.9994172494172494,0.27910675537181084,3619031,78936,2608935,46,{'canny_lower': 30, 'canny_upper': 166, 'cc_area': 5508, 'closing_kernel_size': 1, 'distance_resolution': 6, 'hough_lines_treshold': 92, 'max_line_gap': 4, 'meters_around_line': 7, 'min_line_length': 3, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
2,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6161_465_height_filtered.laz,0.9991886409736308,0.5451952393016735,6931084,7395,3152290,6,{'canny_lower': 30, 'canny_upper': 166, 'cc_area': 5508, 'closing_kernel_size': 1, 'distance_resolution': 6, 'hough_lines_treshold': 92, 'max_line_gap': 4, 'meters_around_line': 7, 'min_line_length': 3, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
3,/home/nxw500/data/LazFilesWithHeightRemoved/PUNKTSKY_00005_1km_6162_472_height_filtered.laz,0.9985596982790622,0.21357187884080064,3627987,67347,2853151,97,{'canny_lower': 30, 'canny_upper': 166, 'cc_area': 5508, 'closing_kernel_size': 1, 'distance_resolution': 6, 'hough_lines_treshold': 92, 'max_line_gap': 4, 'meters_around_line': 7, 'min_line_length': 3, 'opening_kernel_size': 1, 'path': '/home/nxw500/data/', 'simplify_tolerance': 8, 'small_dialation_kernel': 7}
